Record,Kurtosis_IMF1,Kurtosis_IMF2,Kurtosis_IMF3,Kurtosis_IMF4,Kurtosis_IMF5,Kurtosis_IMF6
f0045,4.64393597133343,8.02820587614646,3.10168947598586,4.33796166740917,0.994914551430348,1.65139794607428
f0046,6.15090928201086,6.51562326451736,9.36051405795648,5.32881831258293,3.59303801698822,1.94808413028213
f0047,9.41463781207401,26.8293805182563,12.4056472080073,5.50433167048668,1.33500152579514,1.60978900257127
f0048,5.59828421977237,4.0544057486875,5.82053037693185,2.98459428315941,4.77309086615799,14.5619936733093
f0049,3.63793332123613,4.15387706349109,3.0973568386201,3.12432171306879,1.88464796545257,1.52709636516359
f0050,7.41606914915485,2.77016554488519,3.65696492682135,3.47126198228708,5.0581223271181,0.915373475674037
f0051,8.62624764352086,37.3700693552492,19.3891851302868,46.2496405173603,14.4032196629327,4.35714707846071
f0052,5.84214928131939,4.49858374241497,5.33697811871914,2.19050341505414,3.09172824327691,12.0098655149882
f0053,4.83288795283725,6.58313436317714,3.33221750029588,2.05210385997866,1.67761173603387,-0.0530113320148442
f0054,4.80621104872764,6.70037711734899,2.13776422469305,3.69035773957929,0.280850243619158,1.76932937195773
f0055,17.6386317774204,33.2965004460519,11.6964964987843,18.0008944701714,11.8406614213357,3.7141788152434
f0056,4.3736337235191,5.09206450178345,3.55657030593999,3.20304339683361,1.06582737144412,1.00888840595982
f0059,8.54195969099206,7.81897947920502,3.91086580141394,4.48066346114621,5.48313027037413,1.46697941337882
f0060,8.90262413316663,12.9274730983486,6.63252160802286,1.67389424227666,3.2917735861778,8.38506903119479
f0061,6.96769005822813,5.53425271636872,4.30129598187864,1.66337112514484,1.67638734051048,1.3057412671074
f0062,18.9797738039369,33.9605029712975,13.884953457411,27.17711630808,34.6535684360439,7.42367575273108
f0063,3.02246116239081,4.49896649237384,4.22986329053536,1.36455411208474,4.05127078968558,-0.387083876866218
f0064,5.71882120624483,4.01969536992892,4.17938997874331,5.05205246859784,3.56316521927463,0.4102099483456
f0065,10.0072421084137,9.05940082984502,7.16855391150477,3.85806429903254,3.11972881959563,0.451494221165651
f0066,7.61414802029607,5.29816335658127,2.81784765136566,6.42234848872815,4.56692094729094,-0.0528764773208246
f0067,10.1338966455008,5.97927417360375,4.51460076659573,5.91326971341767,3.25894189780293,16.6489596984641
f0068,7.69452222563243,10.3884484961283,7.40734153761572,2.29713353762112,0.595270112740625,-0.213065870912615
f0069,12.4721071582905,19.2398215798993,15.6356153669807,25.8592369683236,7.65312727283631,3.67538670810833
f0071,3.57677618032107,2.58288867715958,2.07567186147108,2.0024111200143,0.511560510376072,0.787185516367921
f0072,4.3299711503414,6.82531046227858,6.48182477966248,6.91279672857556,1.75654692300613,1.18618039933061
f0073,3.52678494051657,4.69923705227057,3.49575330461695,1.89607759587537,1.16312059703859,0.658445272023483
f0074,4.16977896914765,5.29788278366152,5.75699356978816,4.2581596803818,0.93807941361994,0.332181639892645
f0075,7.94639006329381,6.20819865280133,4.91732561982372,1.99464124776967,0.372702779022343,-0.0187015461438889
f0076,8.05653786927617,11.0817155536034,7.64640061857294,4.21665339359419,1.96410125085489,1.14949102947468
f0077,4.32776629687859,6.33931171782729,5.71154343526876,2.95191968821921,2.03370939700597,3.71448169951856
f0078,9.02344510092209,8.30286329994407,5.26782846224287,3.87277207054747,1.14497501583889,0.371562607945638
f0079,11.2893714698539,14.2704618445517,8.76300487844567,4.66314895611027,1.44563225385224,1.14964695251347
f0080,14.0329246429261,13.1670594394442,6.35308728898009,3.33666547737927,0.598513252165422,0.256787464691915
f0081,4.2147378281597,5.50485173156935,4.56224546772829,1.90731141611564,0.710260325763365,-0.0969253363967488
f0082,10.4962390907775,7.81792693242793,7.39326155171205,5.45266252786803,1.06793149510282,-0.335489759191552
f0083,8.11761182797997,5.45666270112302,3.04264560766683,2.80161141365002,0.187100704744538,1.17506149309611
f0084,3.98803231361316,6.16337865944042,3.30461612465754,1.24492500614393,1.23839244601477,1.63830225102054
f0085,7.55522348355376,6.35246391748014,6.16393296827833,3.42452184216496,2.32219885869996,0.178440154927262
f0086,9.384511497767,7.58338881336641,4.02751074703652,3.12424530207002,7.92121300292698,0.230391611899021
f0087,7.16389835435387,6.88260179835611,5.24016820073727,4.90028128410196,1.61502628604404,1.31212305102386
f0088,9.55242619370296,5.15298331810403,5.18874450037852,3.83653312740142,3.95030071585496,1.29073667688677
f0090,9.1062363073785,8.5227905805433,3.49809292670316,2.01733433623665,2.62322158420143,0.696210720617016
f0091,13.0689684893035,11.097854376562,10.6655581339072,11.1170356396388,9.95968881189409,6.32584018364089
f0092,5.00219361640645,6.87204090245091,5.66191791014925,5.35543845187032,2.02521898282784,6.39657198563012
f0093,10.7419135090427,6.98897379258581,6.38078852498406,3.85193095075523,1.67528883290753,0.68249431259769
f0094,6.32631356145331,5.96865995998299,3.95522586651834,3.30140692836191,1.5024775111515,0.147277156975983
f0095,5.15954522407948,5.21834505218844,4.27204146858321,1.88393320338709,1.13857950055264,0.805388478378721
f0096,4.4241424872404,5.6878384669671,6.07488902160196,3.25881598955953,1.04397565458684,1.43093355861633
f0097,7.64021843881688,5.56546056313757,3.76369923725467,3.26044070599923,1.91343925455329,0.378382361429421
f0098,5.63499608923835,5.28274714749312,3.06169319271501,2.45338263459011,2.99022878345549,-0.0420333053236077
f0099,7.15524424292025,8.61889102967811,5.11603761559099,4.64014689203055,2.0703180393484,7.7173818569106
f0100,8.82418581111477,7.72340558861816,5.32255047093932,5.00828778278163,1.27638767707015,0.418606111084417
f0101,6.06211271983042,5.75003861118169,2.68844749171904,3.95581148496985,1.68174869285851,3.64116595322979
f0102,3.69647997385346,4.23814984875716,1.91603060681416,1.60347557180336,0.774896317931587,0.443738789618383
f0103,4.1062753270459,5.72556979528588,5.97244297390232,4.54023660427294,1.99015687290764,1.28112307558498
f0104,4.97868052763051,6.11128192133533,4.43313236204146,2.59552895357366,1.10261768339956,-0.264030232037973
f0105,6.32509688870511,9.77443951406728,4.51480087382233,11.9036553225462,6.00009284323304,12.7571524146366
f0106,6.22361110298383,4.15883581543504,5.33494637939077,4.29725759603621,4.62172041974447,0.603449789266733
f0107,4.92071745285936,5.20196286653361,2.3291149557307,1.32599091484335,0.0813306549347268,0.197679592715558
f0108,4.96807709421328,5.83420580736325,2.60016954788534,1.89776812765279,0.703686169947993,0.489882630759602
f0109,3.11383704107058,3.47012277596704,2.89847146505865,3.07514264039242,0.792063068508992,4.32041520681949
f0110,11.5293439567707,10.7368551362035,5.18573677660169,4.32137370917906,3.01805586320871,0.192810197444783
f0111,6.85240557767849,3.69704399142999,4.29567095478898,2.98404650969996,1.72231606200133,0.585544704225326
f0112,7.23403220273082,10.4700262253956,4.64618340641997,11.5749543089994,1.86039917121376,2.79779299956756
f0113,10.6669142980907,8.11743275459718,6.74872810287922,9.42713081759866,6.01384118874011,2.16128787427663
f0114,6.75217078593707,5.71586139479432,7.16365292739848,2.52745845931333,0.758969826753151,0.916996225706421
